0.0	4568.1	6176.5	10780.0	9300.8	3429.3	6883.1	6857.9	15444.7	12294.5	9496.9	5853.5	9621.3	11920.2	36844.4	35083.8	21771.4	14156.9	11189.2	10468.7	11197.2	16247.3	36316.8	35436.8	31403.5	31309.5	26830.8	18591.0	15009.7	11780.5	11538.4	20214.0	41309.5	38458.2	29549.8	26359.9	24597.9	22292.8	15356.3	17172.1	14354.6	30973.1	28018.3	26072.2	19840.4	20702.0	20551.5	39709.3	37264.8	33454.2	27583.4	24750.0	22048.4	21771.4	23207.5	40479.2	38535.5	34640.8	33056.6	31012.0	25219.8	25121.3	31620.2	48355.0	42822.2	40710.9	38084.3	32209.1	29147.2	28571.7	26934.9	33454.4	46227.7	44946.4	43471.4	42409.0	40521.9	34385.3	32086.4	33181.7	38828.2	38828.2	69373.5	55083.4	53844.9	48246.5	44684.6	44236.3	40579.9	38205.6	35615.8	35087.4	36687.3	38828.2	38955.2	38083.5	53865.3	57762.1	54806.5	52467.6	48852.9	46336.6	44053.6	45986.2	44251.6	38203.3	37455.2	37611.1	39040.0	38955.2	53820.8	52727.8	50964.1	74392.5	54225.0	54968.4	50951.6	51392.0	49316.1	45309.8	42227.9	39838.7	40314.9	41879.8	43930.6	44493.2	59022.3	49054.0	49833.4	56634.9	55350.9	53068.4	53064.2	51691.6	45312.5	43791.7	41300.5	44068.0	44956.6	48357.4	59106.3	59233.7	60196.3	58436.0	53504.4	54560.7	54640.6	46475.9	43740.8	43973.3	45406.5	48356.2	53549.4	57405.6	58974.3	67404.2	54808.0	62601.4	64286.9	65293.2	57098.8	57143.1	46562.5	45747.8	51188.0	48495.1	51269.7	54913.0	57896.4	60779.8	64261.2	66450.8	64363.9	61735.8	59698.1	51577.5	51197.6	51401.6	55753.6	55232.3	58028.6	62384.6	70055.1	83341.2	80926.0	79618.5	61192.6	59107.5	56058.7	58399.4	61104.0	62647.8	67263.9	65073.7	64863.8	65527.3	
4567.2	0.0	3492.8	10831.6	9352.4	5597.7	5688.1	5662.9	15496.3	12346.1	11665.3	8021.9	8426.3	10725.2	36896.0	35135.4	21823.0	17249.2	13357.6	12637.1	10120.3	15052.3	36368.4	35488.4	31455.1	31361.1	26882.4	18642.6	17178.1	13948.9	13706.8	19019.0	41361.1	38509.8	29601.4	26411.5	24649.5	22344.4	17524.7	19340.5	16523.0	31024.7	28069.9	26123.8	22008.8	22870.4	22719.9	39760.9	37316.4	33505.8	27635.0	28657.0	24216.8	23939.8	25375.9	40530.8	38587.1	34692.4	33108.1	31063.6	27388.2	27289.7	33788.7	48406.6	42873.8	40762.5	38135.9	34377.6	31315.6	30740.1	29103.3	35622.8	46279.3	47114.8	43523.0	42460.5	42690.3	36553.7	34254.8	35350.1	40996.6	40996.6	69425.1	57251.8	56013.3	50414.9	46853.0	46404.7	42748.3	40374.0	37784.2	37255.8	38855.7	40996.6	41123.6	40251.9	56033.7	59930.5	56974.9	54636.0	51021.3	48505.0	46222.0	48154.6	46420.0	40371.7	39623.6	39779.5	41208.5	41123.6	55989.2	54896.2	53132.5	74444.1	56393.4	57136.9	53120.0	53560.4	51484.5	47478.2	44396.3	42007.2	42483.3	44048.2	46099.0	46661.6	61190.7	51222.5	52001.8	58803.3	57519.4	55236.8	55232.6	53860.1	47480.9	45960.1	43468.9	46236.4	47125.0	50525.8	61274.7	61402.1	62364.7	60604.4	55672.8	56729.2	56809.1	48644.3	45909.2	46141.7	47575.0	50524.6	55717.8	59574.0	61142.7	69572.6	56976.4	64769.9	66455.3	67461.6	59267.2	59311.5	48730.9	47916.2	53356.4	50663.5	53438.1	57081.4	60064.8	62948.2	66429.6	68619.2	66532.3	63904.2	61866.5	53745.9	53366.0	53570.0	57922.0	57400.7	60197.0	64553.0	72223.5	85509.6	83094.4	81786.9	63361.0	61275.9	58227.1	60567.8	63272.4	64816.2	69432.3	67242.1	67032.2	67695.7	
6176.5	3492.8	0.0	12440.9	10961.7	7207.0	5208.6	5183.4	17105.6	13955.5	13274.6	9631.2	7946.8	10245.7	38505.3	36744.7	23432.3	18858.5	14966.9	14246.4	9640.8	14572.8	37977.7	37097.7	33064.5	32970.4	28491.7	20251.9	18787.4	15558.2	15316.1	18539.5	42970.4	40119.2	31210.7	28020.8	26258.8	23953.8	19134.1	20949.9	18132.3	32634.0	29679.2	27733.1	23618.1	24479.8	24329.3	41370.2	38925.7	35115.2	29244.3	30266.3	25826.1	25549.1	26985.2	42140.2	40196.4	36301.7	34717.5	32672.9	28997.6	28899.0	35398.0	50015.9	44483.1	42371.8	39745.2	35986.9	32924.9	32349.4	30712.6	37232.1	47888.6	48724.1	45132.3	44069.9	44299.6	38163.0	35864.1	36959.5	42605.9	42605.9	71034.4	58861.2	57622.6	52024.3	48462.3	48014.0	44357.6	41983.3	39393.6	38865.1	40465.0	42605.9	42732.9	41861.3	57643.0	61539.9	58584.2	56245.4	52630.6	50114.3	47831.3	49763.9	48029.3	41981.0	41232.9	41388.8	42817.8	42732.9	57598.5	56505.5	54741.8	76053.4	58002.7	58746.2	54729.3	55169.7	53093.9	49087.5	46005.6	43616.5	44092.6	45657.5	47708.4	48270.9	62800.0	52831.8	53611.1	60412.6	59128.7	56846.1	56842.0	55469.4	49090.2	47569.4	45078.2	47845.7	48734.3	52135.1	62884.0	63011.4	63974.1	62213.7	57282.1	58338.5	58418.4	50253.6	47518.6	47751.0	49184.3	52133.9	57327.2	61183.3	62752.1	71181.9	58585.7	66379.2	68064.7	69070.9	60876.5	60920.8	50340.2	49525.5	54965.8	52272.8	55047.4	58690.7	61674.2	64557.5	68038.9	70228.5	68141.6	65513.5	63475.8	55355.2	54975.3	55179.3	59531.3	59010.0	61806.4	66162.3	73832.8	87118.9	84703.7	83396.3	64970.4	62885.2	59836.5	62177.1	64881.8	66425.5	71041.7	68851.4	68641.5	69305.0	
10780.0	10832.5	12440.9	0.0	3574.3	11810.5	13147.5	13122.4	7882.8	4732.6	4954.7	14234.7	15885.8	18184.7	29282.4	27521.8	14209.5	9635.7	10156.6	10896.3	17579.8	22511.8	28754.8	27874.9	23841.6	23747.6	19268.8	11029.0	11432.8	12208.1	11966.0	26478.4	33747.5	30896.3	21987.8	18797.9	17036.0	14730.9	13616.4	16826.7	18753.2	23411.2	20456.4	18510.2	17105.1	17910.4	18276.7	32147.4	29702.9	25892.3	20021.4	21043.4	20872.0	18979.8	20415.8	32917.3	30973.6	27078.9	25494.6	23450.0	22428.2	22329.6	28828.6	40793.0	35260.3	33148.9	30522.4	31275.6	28213.7	28583.6	24143.2	30662.7	38665.8	44012.9	35909.4	34847.0	39588.4	33451.8	31152.9	32248.2	36036.6	36036.6	61811.6	54149.9	52911.4	47313.0	43751.1	43302.8	39646.4	37272.1	34682.3	34153.9	35753.8	36036.6	36163.5	35291.9	51073.6	66386.5	53873.0	51534.1	47919.4	45403.1	43120.1	45052.7	43318.1	37269.8	36521.7	36677.6	38106.5	36163.5	51029.1	49936.2	48172.5	66830.6	53291.5	54035.0	50018.1	50458.5	48382.6	44376.3	41294.4	38905.3	39381.4	40946.3	42997.1	43559.7	58088.8	46262.4	47041.8	55701.4	54417.5	52134.9	52130.7	50758.2	44379.0	42858.2	40367.0	43134.5	44023.1	47423.9	58172.8	58300.2	59262.8	57502.5	52570.9	53627.2	53707.2	45542.4	42807.3	43039.8	44473.1	47422.7	52615.9	56472.1	58040.8	66470.7	52016.3	61667.9	63353.4	64359.7	56165.3	56209.6	45629.0	44814.3	50254.5	47561.6	50336.2	53979.5	56962.9	59846.3	63327.7	65517.3	63430.4	60802.3	58764.6	50644.0	50264.1	50468.1	54820.1	54298.8	57095.1	61451.1	69121.6	82407.7	79992.5	78685.0	60259.1	58174.0	55125.2	57465.9	60170.5	61714.3	66330.4	64140.2	63930.3	64593.8	
9300.8	9353.3	10961.7	3574.3	0.0	10331.3	11668.3	11643.1	8239.0	5088.8	5310.9	12755.5	14406.5	16705.4	29638.6	27878.0	14565.7	9991.9	10512.8	17370.7	16100.6	21032.5	29111.0	28231.1	24197.8	24103.8	19625.0	11385.2	11789.0	18682.5	18440.4	24999.2	34103.7	31252.5	22344.0	19154.1	17392.2	15087.1	13972.6	17182.9	19109.4	23767.4	20812.6	18866.4	17461.3	18266.6	18632.9	32503.6	30059.1	26248.5	20377.6	21399.6	21228.2	19336.0	20772.0	33273.5	31329.8	27435.1	25850.8	23806.2	22784.4	22685.8	29184.8	41149.2	35616.5	33505.1	30878.6	31631.9	28569.9	28939.8	24499.4	31018.9	39022.0	44369.1	36265.6	35203.2	39944.6	33808.0	31509.1	32604.4	36392.8	36392.8	62167.8	54506.1	53267.6	47669.2	44107.3	43659.0	40002.6	37628.3	35038.5	34510.1	36110.0	36392.8	36519.7	35648.1	51429.8	66742.7	54229.2	51890.3	48275.6	45759.3	43476.3	45408.9	43674.3	37626.0	36877.9	37033.8	38462.8	36519.7	51385.3	50292.4	48528.7	67186.8	53647.7	54391.2	50374.3	50814.7	48738.8	44732.5	41650.6	39261.5	39737.6	41302.5	43353.3	43915.9	58445.0	46618.6	47398.0	56057.6	54773.7	52491.1	52486.9	51114.4	44735.2	43214.4	40723.2	43490.7	44379.3	47780.1	58529.0	58656.4	59619.0	57858.7	52927.1	53983.5	54063.4	45898.6	43163.5	43396.0	44829.3	47778.9	52972.1	56828.3	58397.0	66826.9	52372.6	62024.2	63709.6	64715.9	56521.5	56565.8	45985.2	45170.5	50610.7	47917.8	50692.4	54335.7	57319.1	60202.5	63683.9	65873.5	63786.6	61158.5	59120.8	51000.2	50620.3	50824.3	55176.3	54655.0	57451.3	61807.3	69477.8	82763.9	80348.7	79041.2	60615.3	58530.2	55481.4	57822.1	60526.7	62070.5	66686.6	64496.4	64286.5	64950.0	
3429.3	5598.6	7207.0	11810.5	10331.3	0.0	7913.6	7888.4	16475.2	13325.0	6067.6	2424.2	10651.8	12950.7	32624.3	30863.7	22801.9	10727.7	7759.9	7039.4	7767.9	17277.8	32096.7	31216.7	27183.4	27089.4	22610.7	19621.5	11580.5	8351.2	8109.1	21244.5	37089.4	34238.1	25329.7	22139.8	20377.8	18072.7	11927.1	13742.9	10925.3	26753.0	23798.2	21852.1	16411.1	17272.8	17122.3	34600.7	32156.2	28345.6	23363.3	21320.8	18619.1	18342.2	19778.2	35370.6	33426.9	29532.2	27947.9	25903.3	21790.6	21692.0	28191.0	43246.3	37713.6	35602.3	32975.7	28779.9	25717.9	25142.4	23505.6	30025.1	41119.1	41517.1	38362.7	37300.3	37092.6	30956.0	28657.1	29752.5	35398.9	35398.9	64264.9	51654.2	50415.6	44817.3	41255.3	40807.1	37150.6	34776.4	32186.6	31658.1	33258.0	35398.9	35525.9	34654.3	50436.0	54332.9	51377.2	49038.4	45423.6	42907.3	40624.4	42557.0	40822.4	34774.0	34026.0	34181.8	35610.8	35525.9	50391.5	49298.5	47534.9	69283.9	50795.7	51539.2	47522.3	47962.7	45886.9	41880.5	38798.6	36409.5	36885.6	38450.5	40501.4	41063.9	55593.0	45624.8	46404.1	53205.6	51921.7	49639.1	49635.0	48262.4	41883.2	40362.4	37871.2	40638.7	41527.3	44928.1	55677.1	55804.4	56767.1	55006.7	50075.1	51131.5	51211.4	43046.6	40311.6	40544.0	41977.3	44926.9	50120.2	53976.3	55545.1	63974.9	51378.7	59172.2	60857.7	61863.9	53669.6	53713.8	43133.2	42318.5	47758.8	45065.8	47840.5	51483.7	54467.2	57350.5	60831.9	63021.5	60934.6	58306.5	56268.9	48148.2	47768.3	47972.3	52324.3	51803.0	54599.4	58955.3	66625.8	79911.9	77496.7	76189.3	57763.4	55678.2	52629.5	54970.1	57674.8	59218.6	63834.7	61644.4	61434.5	62098.0	
6883.1	5689.0	5208.6	13147.5	11668.3	3655.7	0.0	1177.7	17812.2	14662.0	9723.3	6079.9	3941.1	6240.0	39211.9	37451.3	24138.9	13526.7	10559.0	8191.8	5635.1	10567.1	38684.3	37804.3	33771.0	33677.0	29198.3	20958.5	14016.5	10787.3	9732.9	14533.8	43677.0	40825.7	31917.3	28727.4	26965.4	24660.3	14363.1	14247.0	12549.1	33340.6	30385.8	28439.7	18847.1	19708.8	17620.0	42076.8	39632.3	35821.7	29950.9	23756.8	21055.1	20778.2	22214.2	42846.7	40903.0	37008.3	35424.1	33379.5	24226.6	24128.0	30627.0	50722.5	45189.7	43078.4	40451.8	31215.9	28154.0	27578.4	25941.7	32461.1	48595.2	43953.2	45838.9	44776.5	39528.7	33392.0	31093.2	32188.5	37835.0	37835.0	71741.0	54090.2	52851.7	47253.3	43691.4	43243.1	39586.7	37212.4	34622.6	34094.2	35694.0	37835.0	37962.0	37090.3	52872.0	56768.9	53813.3	51474.4	47859.6	45343.3	43060.4	44993.0	43258.4	37210.0	36462.0	36617.8	38046.8	37962.0	52827.6	51734.6	49970.9	76760.0	53231.8	53975.2	49958.4	50398.8	48322.9	44316.6	41234.7	38845.5	39321.6	40886.6	42937.4	43500.0	58029.0	48060.8	48840.2	55641.7	54357.7	52075.1	52071.0	50698.4	44319.3	42798.5	40307.2	43074.8	43963.4	47364.1	58113.1	58240.5	59203.1	57442.8	52511.2	53567.5	53647.4	45482.7	42747.6	42980.0	44413.3	47363.0	52556.2	56412.4	57981.1	66411.0	53814.8	61608.2	63293.7	64300.0	56105.6	56149.9	45569.3	44754.6	50194.8	47501.9	50276.5	53919.7	56903.2	59786.5	63268.0	65457.6	63370.7	60742.6	58704.9	50584.2	50204.4	50408.3	54760.4	54239.1	57035.4	61391.4	69061.9	82347.9	79932.7	78625.3	60199.4	58114.3	55065.5	57406.2	60110.8	61654.6	66270.7	64080.5	63870.5	64534.1	
6857.9	5663.8	5183.4	13122.4	11643.1	7888.4	1177.7	0.0	17787.0	14636.9	13956.0	10312.6	3859.8	6158.7	39186.7	37426.1	24113.8	13445.5	10477.7	8110.5	5553.8	10485.8	38659.1	37779.1	33745.9	33651.9	29173.1	20933.3	13935.2	10706.0	9651.7	14452.5	43651.8	40800.6	31892.1	28702.2	26940.2	24635.2	14281.8	14165.7	12467.9	33315.4	30360.7	28414.5	18765.9	19627.5	17538.8	42051.6	39607.1	35796.6	29925.7	23675.5	20973.9	20696.9	22133.0	42821.6	40877.9	36983.1	35398.9	33354.3	24145.3	24046.8	30545.8	50697.3	45164.6	43053.2	40426.7	31134.7	28072.7	27497.2	25860.4	32379.9	48570.1	43871.9	45813.7	44751.3	39447.4	33310.8	31011.9	32107.2	37753.7	37753.7	71715.9	54008.9	52770.4	47172.0	43610.1	43161.8	39505.4	37131.1	34541.3	34012.9	35612.8	37753.7	37880.7	37009.0	52790.8	56687.6	53732.0	51393.1	47778.4	45262.1	42979.1	44911.7	43177.1	37128.8	36380.7	36536.6	37965.6	37880.7	52746.3	51653.3	49889.6	76734.9	53150.5	53894.0	49877.1	50317.5	48241.6	44235.3	41153.4	38764.3	39240.4	40805.3	42856.1	43418.7	57947.8	47979.6	48758.9	55560.4	54276.5	51993.9	51989.7	50617.2	44238.0	42717.2	40226.0	42993.5	43882.1	47282.9	58031.8	58159.2	59121.8	57361.5	52429.9	53486.3	53566.2	45401.4	42666.3	42898.8	44332.1	47281.7	52474.9	56331.1	57899.8	66329.7	53733.5	61527.0	63212.4	64218.7	56024.3	56068.6	45488.0	44673.3	50113.5	47420.6	50195.2	53838.5	56821.9	59705.3	63186.7	65376.3	63289.4	60661.3	58623.6	50503.0	50123.1	50327.1	54679.1	54157.8	56954.1	61310.1	68980.6	82266.7	79851.5	78544.0	60118.1	58033.0	54984.2	57324.9	60029.5	61573.3	66189.4	63999.2	63789.3	64452.8	
15444.7	15497.2	17105.6	7882.8	8239.0	16475.2	17812.2	17787.0	0.0	3652.8	7343.2	10665.7	20550.4	22849.3	25198.8	23438.2	6326.7	5552.1	6073.0	9722.1	11725.5	27176.4	24671.2	23791.2	19758.0	19664.0	15185.2	6945.4	7349.2	13107.6	10900.8	31143.1	29663.9	26812.7	17904.2	14714.3	12952.3	10647.3	9532.8	12743.1	14669.6	19327.5	16372.8	14426.6	13021.5	13826.8	14193.1	28063.7	25619.2	21808.7	15937.8	16959.8	16788.4	14896.2	16332.2	28833.7	26890.0	22995.2	21411.0	19366.4	18344.6	18246.0	24745.0	36709.4	31176.7	29065.3	26438.8	27192.0	24130.1	24499.9	20059.6	26579.1	34582.2	39929.3	31825.8	30763.4	35504.8	29368.2	27069.3	28164.6	31952.9	31952.9	57728.0	50066.3	48827.8	43229.4	39667.5	39219.2	35562.8	33188.5	30598.7	30070.3	31670.2	31952.9	32079.9	31208.3	46990.0	62302.9	49789.4	47450.5	43835.8	41319.5	39036.5	40969.1	39234.5	33186.2	32438.1	32594.0	34022.9	32079.9	46945.5	45852.6	44088.9	62747.0	49207.9	49951.3	45934.5	46374.9	44299.0	40292.7	37210.8	34821.6	35297.7	36862.7	38913.5	39476.1	54005.1	42178.8	42958.2	51617.8	50333.8	48051.3	48047.1	46674.5	40295.4	38774.6	36283.3	39050.9	39939.5	43340.3	54089.2	54216.6	55179.2	53418.9	48487.3	49543.6	49623.5	41458.8	38723.7	38956.2	40389.4	43339.1	48532.3	52388.5	53957.2	62387.1	47932.7	57584.3	59269.8	60276.1	52081.7	52126.0	41545.4	40730.7	46170.9	43478.0	46252.6	49895.9	52879.3	55762.7	59244.1	61433.7	59346.8	56718.7	54681.0	46560.4	46180.5	46384.5	50736.5	50215.2	53011.5	57367.5	65038.0	78324.1	75908.8	74601.4	56175.5	54090.4	51041.6	53382.3	56086.9	57630.7	62246.8	60056.6	59846.6	60510.2	
12294.5	12347.0	13955.5	4732.6	5088.8	13325.0	14662.0	14636.9	3652.8	0.0	4193.0	7515.6	17400.3	19699.2	25052.5	23291.9	9979.6	5405.8	5926.7	10134.7	10863.2	24026.3	24524.9	23644.9	19611.7	19517.7	15038.9	6799.1	7202.9	12961.3	11204.4	27992.9	29517.6	26666.4	17757.9	14568.0	12806.0	10501.0	9386.5	12596.8	14523.3	19181.2	16226.5	14280.3	12875.2	13680.5	14046.8	27917.4	25472.9	21662.4	15791.5	16813.5	16642.1	14749.9	16185.9	28687.4	26743.7	22848.9	21264.7	19220.1	18198.3	18099.7	24598.7	36563.1	31030.4	28919.0	26292.5	27045.7	23983.8	24353.6	19913.3	26432.8	34435.9	39783.0	31679.5	30617.1	35358.5	29221.9	26923.0	28018.3	31806.6	31806.6	57581.7	49920.0	48681.5	43083.1	39521.2	39072.9	35416.5	33042.2	30452.4	29924.0	31523.9	31806.6	31933.6	31062.0	46843.7	62156.6	49643.1	47304.2	43689.5	41173.1	38890.2	40822.8	39088.2	33039.9	32291.8	32447.7	33876.6	31933.6	46799.2	45706.2	43942.6	62600.7	49061.6	49805.0	45788.2	46228.6	44152.7	40146.4	37064.5	34675.3	35151.4	36716.4	38767.2	39329.8	53858.8	42032.5	42811.9	51471.5	50187.5	47904.9	47900.8	46528.2	40149.1	38628.3	36137.0	38904.6	39793.2	43194.0	53942.9	54070.3	55032.9	53272.6	48341.0	49397.3	49477.2	41312.5	38577.4	38809.9	40243.1	43192.8	48386.0	52242.2	53810.9	62240.8	47786.4	57438.0	59123.5	60129.8	51935.4	51979.7	41399.1	40584.4	46024.6	43331.7	46106.3	49749.5	52733.0	55616.4	59097.8	61287.4	59200.5	56572.4	54534.7	46414.1	46034.2	46238.1	50590.2	50068.9	52865.2	57221.2	64891.7	78177.7	75762.5	74455.1	56029.2	53944.1	50895.3	53236.0	55940.6	57484.4	62100.5	59910.3	59700.3	60363.9	
